video_id,video_title,video_hashtags,Translation,Comment,Like_count,View_count,Share_count,Comment_count,Bookmark_count,True_Label,text_input,text_input_notranscript
1046.0,reframing the way you look at anxiety and depression #fyp #viral #anxiety #panicattack #mentalhealth,#fyp #viral #anxiety #panicattack #mentalhealth,i sort of look at things this way as someone who very much struggles with anxiety and depression if i started out as this celestial being this just energy and the universe or god or whoever said hey do you want to go to earth for an incredibly short amount of time like a blip and experience every emotion that you could possibly feel as a human you could have all these experiences love heartache anxiety joy euphoria whatever all of it do you want to do that yeah i do and so when i am feeling these intense feelings it s sort of like a reality check to step outside and say although this is a very uncomfortable painful feeling it s quite beautiful that i have the capacity to experience it,her therapist is so good [SEP] did not have lili reinhart becoming my therapist on my 2023 bingo card but here we are [SEP] nah double it and give it to the next person [SEP] we are the universe experiencing its self [SEP] this is such a nice way to view it i once heard somewhere that â it is all part of the human experienceâ which brought me peace [SEP] i just physically relaxed iâ m so sad tonight and this made it feel ok [SEP] whoa as someone who has struggled with anxiety my whole life this is a tool i have never heard of before thank you [SEP] nah i ve had my fill of pain let s wrap this up already [SEP] thatâ s sweet in theory but i have consistent panic attacks ocd agoraphobia if i was given that question iâ d would have picked no to feeling [SEP] sheâ s been an incredible force using her platform to speak on these issues and this is a great strategy ð,937100.0,7300000.0,99300.0,4873.0,186490.0,0,reframing the way you look at anxiety and depression #fyp #viral #anxiety #panicattack #mentalhealth #fyp #viral #anxiety #panicattack #mentalhealth [SEP] i sort of look at things this way as someone who very much struggles with anxiety and depression if i started out as this celestial being this just energy and the universe or god or whoever said hey do you want to go to earth for an incredibly short amount of time like a blip and experience every emotion that you could possibly feel as a human you could have all these experiences love heartache anxiety joy euphoria whatever all of it do you want to do that yeah i do and so when i am feeling these intense feelings it s sort of like a reality check to step outside and say although this is a very uncomfortable painful feeling it s quite beautiful that i have the capacity to experience it [SEP] her therapist is so good [SEP] did not have lili reinhart becoming my therapist on my 2023 bingo card but here we are [SEP] nah double it and give it to the next person [SEP] we are the universe experiencing its self [SEP] this is such a nice way to view it i once heard somewhere that â it is all part of the human experienceâ which brought me peace [SEP] i just physically relaxed iâ m so sad tonight and this made it feel ok [SEP] whoa as someone who has struggled with anxiety my whole life this is a tool i have never heard of before thank you [SEP] nah i ve had my fill of pain let s wrap this up already [SEP] thatâ s sweet in theory but i have consistent panic attacks ocd agoraphobia if i was given that question iâ d would have picked no to feeling [SEP] sheâ s been an incredible force using her platform to speak on these issues and this is a great strategy ð,reframing the way you look at anxiety and depression #fyp #viral #anxiety #panicattack #mentalhealth #fyp #viral #anxiety #panicattack #mentalhealth [SEP] her therapist is so good [SEP] did not have lili reinhart becoming my therapist on my 2023 bingo card but here we are [SEP] nah double it and give it to the next person [SEP] we are the universe experiencing its self [SEP] this is such a nice way to view it i once heard somewhere that â it is all part of the human experienceâ which brought me peace [SEP] i just physically relaxed iâ m so sad tonight and this made it feel ok [SEP] whoa as someone who has struggled with anxiety my whole life this is a tool i have never heard of before thank you [SEP] nah i ve had my fill of pain let s wrap this up already [SEP] thatâ s sweet in theory but i have consistent panic attacks ocd agoraphobia if i was given that question iâ d would have picked no to feeling [SEP] sheâ s been an incredible force using her platform to speak on these issues and this is a great strategy ð
1047.0,we need to talk,,having anxiety is probably one of the most lonely most isolating things to have because you are your own worst enemy than you live inside your head and i know there are thousands of people out there who suffer just like me but we need to talk,please i need an answer does anyone feels shortness of breath because of anxiety [SEP] anxiety is fine but those panic attacks that come with it is really scary ð ºð ºð ºð º [SEP] ormai la mia psicologa grazie a me compra un porsche all anno [SEP] mi fate sentire meno sola [SEP] cerca cercate carlo verdone ansia su yt c ã una sua intervista che ho personalmente trovato molto utile a riguardo [SEP] â oh un attacco dâ ansia fammi mettere un secondo la telecamera lã per riprendermiâ [SEP] ã una continua lotta con la tua mente [SEP] when ur heart hurts so bad and nothing u do makes it stop [SEP] svegliarsi la mattina con la tachicardia senza riuscire a respirare a causa dellâ ansia di dover affrontare la giornata ogni giorno costantemente [SEP] social anxiety is one of the most problem in my life,1400000.0,10800000.0,23200.0,4622.0,195929.0,0,we need to talk  [SEP] having anxiety is probably one of the most lonely most isolating things to have because you are your own worst enemy than you live inside your head and i know there are thousands of people out there who suffer just like me but we need to talk [SEP] please i need an answer does anyone feels shortness of breath because of anxiety [SEP] anxiety is fine but those panic attacks that come with it is really scary ð ºð ºð ºð º [SEP] ormai la mia psicologa grazie a me compra un porsche all anno [SEP] mi fate sentire meno sola [SEP] cerca cercate carlo verdone ansia su yt c ã una sua intervista che ho personalmente trovato molto utile a riguardo [SEP] â oh un attacco dâ ansia fammi mettere un secondo la telecamera lã per riprendermiâ [SEP] ã una continua lotta con la tua mente [SEP] when ur heart hurts so bad and nothing u do makes it stop [SEP] svegliarsi la mattina con la tachicardia senza riuscire a respirare a causa dellâ ansia di dover affrontare la giornata ogni giorno costantemente [SEP] social anxiety is one of the most problem in my life,we need to talk  [SEP] please i need an answer does anyone feels shortness of breath because of anxiety [SEP] anxiety is fine but those panic attacks that come with it is really scary ð ºð ºð ºð º [SEP] ormai la mia psicologa grazie a me compra un porsche all anno [SEP] mi fate sentire meno sola [SEP] cerca cercate carlo verdone ansia su yt c ã una sua intervista che ho personalmente trovato molto utile a riguardo [SEP] â oh un attacco dâ ansia fammi mettere un secondo la telecamera lã per riprendermiâ [SEP] ã una continua lotta con la tua mente [SEP] when ur heart hurts so bad and nothing u do makes it stop [SEP] svegliarsi la mattina con la tachicardia senza riuscire a respirare a causa dellâ ansia di dover affrontare la giornata ogni giorno costantemente [SEP] social anxiety is one of the most problem in my life
1048.0,having heavy heart and an anxious mind is the worst,,song,believe in allah everything will be fine [SEP] i also have the same problem is it panic attacks or anxiety attacks [SEP] may god help all those going through difficulties [SEP] if somebody feel this try to divert your mind forcibly and say astaghfirullah 30 time after that just once at ul qursi personal experienceð [SEP] i m also facing this due to my in laws [SEP] same situation everyday now i m exhausted ð ð [SEP] this used to happen to me the sympathethic nervous system might be activated due to a bad experience you had a lot of exerxises too soothe urself [SEP] ye mery sath hota hy or meri family serious nhi ly rhi ð º [SEP] kenapa tbtb kambuh ya gue ngrasa takutt bgtt dan gemeter sebadan badan ð [SEP] ø øª ø ù ù ù ù ø ù øªø ù ù ù ø ù ø ø³ø ø ù ù ù øµ ø ù ø ø ø³ ù ù ø ø ø ù ø ù ù ø¹ø ù ø ù ù ù ù øª ø ø¹ø ù ù ù ù ø ø ù ø ù ø ù ø¹ø ù ø ù øºø ù ù ø ù ù ù øªù ø ù ù ù ø³ ø ù ø ø ù ø ø²ø ù ð,299100.0,5600000.0,33500.0,2130.0,67419.0,0,having heavy heart and an anxious mind is the worst  [SEP] song [SEP] believe in allah everything will be fine [SEP] i also have the same problem is it panic attacks or anxiety attacks [SEP] may god help all those going through difficulties [SEP] if somebody feel this try to divert your mind forcibly and say astaghfirullah 30 time after that just once at ul qursi personal experienceð [SEP] i m also facing this due to my in laws [SEP] same situation everyday now i m exhausted ð ð [SEP] this used to happen to me the sympathethic nervous system might be activated due to a bad experience you had a lot of exerxises too soothe urself [SEP] ye mery sath hota hy or meri family serious nhi ly rhi ð º [SEP] kenapa tbtb kambuh ya gue ngrasa takutt bgtt dan gemeter sebadan badan ð [SEP] ø øª ø ù ù ù ù ø ù øªø ù ù ù ø ù ø ø³ø ø ù ù ù øµ ø ù ø ø ø³ ù ù ø ø ø ù ø ù ù ø¹ø ù ø ù ù ù ù øª ø ø¹ø ù ù ù ù ø ø ù ø ù ø ù ø¹ø ù ø ù øºø ù ù ø ù ù ù øªù ø ù ù ù ø³ ø ù ø ø ù ø ø²ø ù ð,having heavy heart and an anxious mind is the worst  [SEP] believe in allah everything will be fine [SEP] i also have the same problem is it panic attacks or anxiety attacks [SEP] may god help all those going through difficulties [SEP] if somebody feel this try to divert your mind forcibly and say astaghfirullah 30 time after that just once at ul qursi personal experienceð [SEP] i m also facing this due to my in laws [SEP] same situation everyday now i m exhausted ð ð [SEP] this used to happen to me the sympathethic nervous system might be activated due to a bad experience you had a lot of exerxises too soothe urself [SEP] ye mery sath hota hy or meri family serious nhi ly rhi ð º [SEP] kenapa tbtb kambuh ya gue ngrasa takutt bgtt dan gemeter sebadan badan ð [SEP] ø øª ø ù ù ù ù ø ù øªø ù ù ù ø ù ø ø³ø ø ù ù ù øµ ø ù ø ø ø³ ù ù ø ø ø ù ø ù ù ø¹ø ù ø ù ù ù ù øª ø ø¹ø ù ù ù ù ø ø ù ø ù ø ù ø¹ø ù ø ù øºø ù ù ø ù ù ù øªù ø ù ù ù ø³ ø ù ø ø ù ø ø²ø ù ð
1049.0,#breakdown #anxiety #depresion #fypã ã viral,#breakdown #anxiety #depresion #fypã ã viral,song,mas masakitt padinn yung silent cry tipong gusto mo isigaw yung sakitt pero d mo magawa hahahahahahaha [SEP] only allah knows how much i tried to be strong in this earht [SEP] silent cry hits diff ð [SEP] i can t please lord heal me once again i m so tired napo [SEP] silent cry hits diffð ð [SEP] silent breakdown hits different [SEP] natry ko tu iiyak kanalang bigla buti nalang may diyos ako [SEP] yung taong inaasahan kong hindi mapapagod at hindi ako iiwan sa ganitong sitwasyun mas piniling iwan at lumayu saken ð ð [SEP] lord heal me please im tired of this feelingð ð ð [SEP] i ve never been like this before ð,102000.0,1300000.0,6302.0,1260.0,15095.0,0,#breakdown #anxiety #depresion #fypã ã viral #breakdown #anxiety #depresion #fypã ã viral [SEP] song [SEP] mas masakitt padinn yung silent cry tipong gusto mo isigaw yung sakitt pero d mo magawa hahahahahahaha [SEP] only allah knows how much i tried to be strong in this earht [SEP] silent cry hits diff ð [SEP] i can t please lord heal me once again i m so tired napo [SEP] silent cry hits diffð ð [SEP] silent breakdown hits different [SEP] natry ko tu iiyak kanalang bigla buti nalang may diyos ako [SEP] yung taong inaasahan kong hindi mapapagod at hindi ako iiwan sa ganitong sitwasyun mas piniling iwan at lumayu saken ð ð [SEP] lord heal me please im tired of this feelingð ð ð [SEP] i ve never been like this before ð,#breakdown #anxiety #depresion #fypã ã viral #breakdown #anxiety #depresion #fypã ã viral [SEP] mas masakitt padinn yung silent cry tipong gusto mo isigaw yung sakitt pero d mo magawa hahahahahahaha [SEP] only allah knows how much i tried to be strong in this earht [SEP] silent cry hits diff ð [SEP] i can t please lord heal me once again i m so tired napo [SEP] silent cry hits diffð ð [SEP] silent breakdown hits different [SEP] natry ko tu iiyak kanalang bigla buti nalang may diyos ako [SEP] yung taong inaasahan kong hindi mapapagod at hindi ako iiwan sa ganitong sitwasyun mas piniling iwan at lumayu saken ð ð [SEP] lord heal me please im tired of this feelingð ð ð [SEP] i ve never been like this before ð
1050.0,#pain111 #anxiety #mentalhealthmatters,#pain111 #anxiety #mentalhealthmatters,song,having an anxiety attack is not easy to handle and i m sending hugs to all the people who experience having an anxiety attack cheer up po â ï ð [SEP] when you cry from anxiety you feel like your heart is going to stop [SEP] is anxiety we get crying without a reason [SEP] can t sleep every nightð º [SEP] i cry myself to sleep this nights and whenever i try to think of reasons to why i m crying it hurts and i start missing the people close to me [SEP] ang hirap i handle kase may point na parang gusto mo ng mag pahinga ng tuluyan [SEP] shakin at 3am or 12 midnight feeling afraid without any reason ð [SEP] i miss the old me the goneeeee me ð º [SEP] it feels so suffocating but i just pretended that nothing was wrong it s hard n tiring [SEP] when my anxiety and heart problem attacks me every single day ð,782100.0,8200000.0,44600.0,3631.0,125192.0,0,#pain111 #anxiety #mentalhealthmatters #pain111 #anxiety #mentalhealthmatters [SEP] song [SEP] having an anxiety attack is not easy to handle and i m sending hugs to all the people who experience having an anxiety attack cheer up po â ï ð [SEP] when you cry from anxiety you feel like your heart is going to stop [SEP] is anxiety we get crying without a reason [SEP] can t sleep every nightð º [SEP] i cry myself to sleep this nights and whenever i try to think of reasons to why i m crying it hurts and i start missing the people close to me [SEP] ang hirap i handle kase may point na parang gusto mo ng mag pahinga ng tuluyan [SEP] shakin at 3am or 12 midnight feeling afraid without any reason ð [SEP] i miss the old me the goneeeee me ð º [SEP] it feels so suffocating but i just pretended that nothing was wrong it s hard n tiring [SEP] when my anxiety and heart problem attacks me every single day ð,#pain111 #anxiety #mentalhealthmatters #pain111 #anxiety #mentalhealthmatters [SEP] having an anxiety attack is not easy to handle and i m sending hugs to all the people who experience having an anxiety attack cheer up po â ï ð [SEP] when you cry from anxiety you feel like your heart is going to stop [SEP] is anxiety we get crying without a reason [SEP] can t sleep every nightð º [SEP] i cry myself to sleep this nights and whenever i try to think of reasons to why i m crying it hurts and i start missing the people close to me [SEP] ang hirap i handle kase may point na parang gusto mo ng mag pahinga ng tuluyan [SEP] shakin at 3am or 12 midnight feeling afraid without any reason ð [SEP] i miss the old me the goneeeee me ð º [SEP] it feels so suffocating but i just pretended that nothing was wrong it s hard n tiring [SEP] when my anxiety and heart problem attacks me every single day ð
1051.0,mental health is real depression is real social media is fake you only share your best moments to the world but not your worsts i thought iâ d share my struggles so nobody feels alone in their own internal battles im still trying to figure out my own but trying to document them has helped therapy hw some days are better than others but what i have learned is that you are not your illness you are just dealing with it every day that you are trying is a better day the mind can be a beautiful thing donâ t let it destroy you hug your friends and tell them how proud you are that they have fought another day to be here with you #mentalhealthawareness #depressionandanxiety #fyp,#mentalhealthawareness #depressionandanxiety #fyp,song,thank you for sharing you are strong â ï [SEP] thank you for not making me feel alone itâ s a battle everyday [SEP] and explaining to someone that thereâ s nothing specific making me sad it just randomly hits me ð º [SEP] the worst is when the episode becomes a daily thing itâ s like youâ re waiting for it at night alright sadness come on in take a seat bud ð [SEP] itâ s so random quite literally draining youâ re having a great day then out of nowhere a sudden wave of unbearable sadness [SEP] too many recently [SEP] felt like iâ ve been in a depressive episode for month [SEP] la peor sensacion [SEP] en estos ãºltimos cuatro meses he ido mejor pero siento que en cualquier momento caigo de nuevo [SEP] when i get them i want to be alone but i want people to try to fight to help me no one does tho,1300000.0,6800000.0,59900.0,4399.0,201556.0,0,mental health is real depression is real social media is fake you only share your best moments to the world but not your worsts i thought iâ d share my struggles so nobody feels alone in their own internal battles im still trying to figure out my own but trying to document them has helped therapy hw some days are better than others but what i have learned is that you are not your illness you are just dealing with it every day that you are trying is a better day the mind can be a beautiful thing donâ t let it destroy you hug your friends and tell them how proud you are that they have fought another day to be here with you #mentalhealthawareness #depressionandanxiety #fyp #mentalhealthawareness #depressionandanxiety #fyp [SEP] song [SEP] thank you for sharing you are strong â ï [SEP] thank you for not making me feel alone itâ s a battle everyday [SEP] and explaining to someone that thereâ s nothing specific making me sad it just randomly hits me ð º [SEP] the worst is when the episode becomes a daily thing itâ s like youâ re waiting for it at night alright sadness come on in take a seat bud ð [SEP] itâ s so random quite literally draining youâ re having a great day then out of nowhere a sudden wave of unbearable sadness [SEP] too many recently [SEP] felt like iâ ve been in a depressive episode for month [SEP] la peor sensacion [SEP] en estos ãºltimos cuatro meses he ido mejor pero siento que en cualquier momento caigo de nuevo [SEP] when i get them i want to be alone but i want people to try to fight to help me no one does tho,mental health is real depression is real social media is fake you only share your best moments to the world but not your worsts i thought iâ d share my struggles so nobody feels alone in their own internal battles im still trying to figure out my own but trying to document them has helped therapy hw some days are better than others but what i have learned is that you are not your illness you are just dealing with it every day that you are trying is a better day the mind can be a beautiful thing donâ t let it destroy you hug your friends and tell them how proud you are that they have fought another day to be here with you #mentalhealthawareness #depressionandanxiety #fyp #mentalhealthawareness #depressionandanxiety #fyp [SEP] thank you for sharing you are strong â ï [SEP] thank you for not making me feel alone itâ s a battle everyday [SEP] and explaining to someone that thereâ s nothing specific making me sad it just randomly hits me ð º [SEP] the worst is when the episode becomes a daily thing itâ s like youâ re waiting for it at night alright sadness come on in take a seat bud ð [SEP] itâ s so random quite literally draining youâ re having a great day then out of nowhere a sudden wave of unbearable sadness [SEP] too many recently [SEP] felt like iâ ve been in a depressive episode for month [SEP] la peor sensacion [SEP] en estos ãºltimos cuatro meses he ido mejor pero siento que en cualquier momento caigo de nuevo [SEP] when i get them i want to be alone but i want people to try to fight to help me no one does tho
1052.0,,,the anxiety is probably one of the most lonely most isolating things to have because you are your own worst enemy than you live inside your head and i know there are thousands of people out there who suffer just like me,i have health anxiety and iâ m so paranoid about everything all the phsycial symptoms of anxiety make me question my health all the time itâ s exhausting ð [SEP] anxiety has completely ruined me [SEP] anxiety has made me the most unsocialable person ever i cannot go away without being physically sick and has took the whole enjoyment out of it for me that i tend not to go anywhere anymore ð [SEP] anxiety has made me think of the worst case scenarios and i mean the worst anyone else has that how do i stop thinking like that [SEP] i have anxiety and especially social anxiety itâ s tiring i just want to live my life like everyone else without questioning everything all the time and without fear [SEP] tiktoks like this make me feel a little less aloneâ because having anxiety im sure no one else could feel this way [SEP] yes and when ppl say get out of your head but itâ s hard when things make u question so much more [SEP] dont be scare is our head is not real [SEP] my anxiety consumes me in every aspect of my life nothing is ever as bad as it seems in my head [SEP] do you guys get these anxiety symptoms where you canâ t breath all the way in and like it lasts for a few days or week or maybe when youâ re exercising or simply laying down,689200.0,5600000.0,21300.0,1900.0,113732.0,0,  [SEP] the anxiety is probably one of the most lonely most isolating things to have because you are your own worst enemy than you live inside your head and i know there are thousands of people out there who suffer just like me [SEP] i have health anxiety and iâ m so paranoid about everything all the phsycial symptoms of anxiety make me question my health all the time itâ s exhausting ð [SEP] anxiety has completely ruined me [SEP] anxiety has made me the most unsocialable person ever i cannot go away without being physically sick and has took the whole enjoyment out of it for me that i tend not to go anywhere anymore ð [SEP] anxiety has made me think of the worst case scenarios and i mean the worst anyone else has that how do i stop thinking like that [SEP] i have anxiety and especially social anxiety itâ s tiring i just want to live my life like everyone else without questioning everything all the time and without fear [SEP] tiktoks like this make me feel a little less aloneâ because having anxiety im sure no one else could feel this way [SEP] yes and when ppl say get out of your head but itâ s hard when things make u question so much more [SEP] dont be scare is our head is not real [SEP] my anxiety consumes me in every aspect of my life nothing is ever as bad as it seems in my head [SEP] do you guys get these anxiety symptoms where you canâ t breath all the way in and like it lasts for a few days or week or maybe when youâ re exercising or simply laying down,  [SEP] i have health anxiety and iâ m so paranoid about everything all the phsycial symptoms of anxiety make me question my health all the time itâ s exhausting ð [SEP] anxiety has completely ruined me [SEP] anxiety has made me the most unsocialable person ever i cannot go away without being physically sick and has took the whole enjoyment out of it for me that i tend not to go anywhere anymore ð [SEP] anxiety has made me think of the worst case scenarios and i mean the worst anyone else has that how do i stop thinking like that [SEP] i have anxiety and especially social anxiety itâ s tiring i just want to live my life like everyone else without questioning everything all the time and without fear [SEP] tiktoks like this make me feel a little less aloneâ because having anxiety im sure no one else could feel this way [SEP] yes and when ppl say get out of your head but itâ s hard when things make u question so much more [SEP] dont be scare is our head is not real [SEP] my anxiety consumes me in every aspect of my life nothing is ever as bad as it seems in my head [SEP] do you guys get these anxiety symptoms where you canâ t breath all the way in and like it lasts for a few days or week or maybe when youâ re exercising or simply laying down
1053.0,would anyone care #mentalhealthawareness #mensmentalhealth #healingjourney,#mentalhealthawareness #mensmentalhealth #healingjourney,he s losing himself every single day and you don t even know you all think he s so fucking strong and every day he doesn t even know who the person is staring back at him anymore he doesn t know who he is he s faking his smile he s faking i m fine he s faking everything every single day he sits in his car in the driveway trying to build up any kind of encouragement to go in and put on yet another fake smile for you and the truth is is that would anyone even care if he wasn t here would anyone even notice if he wasn t here he s sitting and he s stuck in this head up his and isolating and not knowing if anyone would give a shit whether or not his life means anything to anyone the thoughts of secondhand suicide are overwhelming and all he s doing is fighting to stay alive his lifeline is anything he can fight any god damn happiness in the only question he has is would anyone give a shit whether i m here the only question he has is would anyone give a shit whether i m here,i wish i could share this but i donâ t want nobody to know iâ m weak [SEP] protect this queen [SEP] they would notice when the pay check wasn t there [SEP] my boys are the only thing that keeps me hereâ [SEP] ever man ask his self this 1 a week [SEP] today is my birthday love off my life just forget the most important woman in my life forget not even kiss not even nothing [SEP] damn ð ³â ï a real woman here fellas [SEP] they notice when there s no money but wont notice when you are dying inside ð ð ð ð louder please [SEP] they would not miss me only when they need something you have me in tears [SEP] girls like this should be role models for tomorrow ð ð ð ð please find friend like her ð ð ð,288500.0,4500000.0,41300.0,10300.0,62920.0,0,would anyone care #mentalhealthawareness #mensmentalhealth #healingjourney #mentalhealthawareness #mensmentalhealth #healingjourney [SEP] he s losing himself every single day and you don t even know you all think he s so fucking strong and every day he doesn t even know who the person is staring back at him anymore he doesn t know who he is he s faking his smile he s faking i m fine he s faking everything every single day he sits in his car in the driveway trying to build up any kind of encouragement to go in and put on yet another fake smile for you and the truth is is that would anyone even care if he wasn t here would anyone even notice if he wasn t here he s sitting and he s stuck in this head up his and isolating and not knowing if anyone would give a shit whether or not his life means anything to anyone the thoughts of secondhand suicide are overwhelming and all he s doing is fighting to stay alive his lifeline is anything he can fight any god damn happiness in the only question he has is would anyone give a shit whether i m here the only question he has is would anyone give a shit whether i m here [SEP] i wish i could share this but i donâ t want nobody to know iâ m weak [SEP] protect this queen [SEP] they would notice when the pay check wasn t there [SEP] my boys are the only thing that keeps me hereâ [SEP] ever man ask his self this 1 a week [SEP] today is my birthday love off my life just forget the most important woman in my life forget not even kiss not even nothing [SEP] damn ð ³â ï a real woman here fellas [SEP] they notice when there s no money but wont notice when you are dying inside ð ð ð ð louder please [SEP] they would not miss me only when they need something you have me in tears [SEP] girls like this should be role models for tomorrow ð ð ð ð please find friend like her ð ð ð,would anyone care #mentalhealthawareness #mensmentalhealth #healingjourney #mentalhealthawareness #mensmentalhealth #healingjourney [SEP] i wish i could share this but i donâ t want nobody to know iâ m weak [SEP] protect this queen [SEP] they would notice when the pay check wasn t there [SEP] my boys are the only thing that keeps me hereâ [SEP] ever man ask his self this 1 a week [SEP] today is my birthday love off my life just forget the most important woman in my life forget not even kiss not even nothing [SEP] damn ð ³â ï a real woman here fellas [SEP] they notice when there s no money but wont notice when you are dying inside ð ð ð ð louder please [SEP] they would not miss me only when they need something you have me in tears [SEP] girls like this should be role models for tomorrow ð ð ð ð please find friend like her ð ð ð
1054.0,can you guys relate to that ð ï jake chocholous #mindset #mentalhealth #mensmentalhealth #relatable,# #mindset #mentalhealth #mensmentalhealth #relatable,have you ever seen that guy that when he shows up in public he looks like he s just unwavering and who he is as a man perfectly fine nothing wrong nothing could bother this guy but for one second would it surprise you that that same man will sit alone in silence maybe he s just laying there in his bed looks out his living room window and just stairs and tries to block out one more thought from entering his mind as deep down this guy is so overwhelmed and stressed he just can t find himself anymore and he s just holding in tears maybe he s saying i m just ready to give up but somehow that same man can still look you in the face smile and act like nothing has ever happened because he cares more about you than he does himself can you guys relate to that,had a very weak moment last night burned the letter this morning [SEP] yea i m that guy if you see me say hi [SEP] iâ ve seen that guy everyday in the mirror [SEP] relate let me ask you a question why should i show how am i feeling or what s in my mind if no one cares about it or happy to hear that [SEP] silent repost [SEP] i ve been numb for a bit i do the smile i do struggle there s good days there s bad days i m overwhelmed but i just count it as part of life [SEP] that s me but i m giving up actually in 73 days i m disappearing from existence ð º [SEP] you describing my latest 29 years of my life and im 44 [SEP] that s me when death comes i will tell death what took you so long [SEP] never new how many of us there were,575000.0,7100000.0,42800.0,6813.0,124569.0,0,can you guys relate to that ð ï jake chocholous #mindset #mentalhealth #mensmentalhealth #relatable # #mindset #mentalhealth #mensmentalhealth #relatable [SEP] have you ever seen that guy that when he shows up in public he looks like he s just unwavering and who he is as a man perfectly fine nothing wrong nothing could bother this guy but for one second would it surprise you that that same man will sit alone in silence maybe he s just laying there in his bed looks out his living room window and just stairs and tries to block out one more thought from entering his mind as deep down this guy is so overwhelmed and stressed he just can t find himself anymore and he s just holding in tears maybe he s saying i m just ready to give up but somehow that same man can still look you in the face smile and act like nothing has ever happened because he cares more about you than he does himself can you guys relate to that [SEP] had a very weak moment last night burned the letter this morning [SEP] yea i m that guy if you see me say hi [SEP] iâ ve seen that guy everyday in the mirror [SEP] relate let me ask you a question why should i show how am i feeling or what s in my mind if no one cares about it or happy to hear that [SEP] silent repost [SEP] i ve been numb for a bit i do the smile i do struggle there s good days there s bad days i m overwhelmed but i just count it as part of life [SEP] that s me but i m giving up actually in 73 days i m disappearing from existence ð º [SEP] you describing my latest 29 years of my life and im 44 [SEP] that s me when death comes i will tell death what took you so long [SEP] never new how many of us there were,can you guys relate to that ð ï jake chocholous #mindset #mentalhealth #mensmentalhealth #relatable # #mindset #mentalhealth #mensmentalhealth #relatable [SEP] had a very weak moment last night burned the letter this morning [SEP] yea i m that guy if you see me say hi [SEP] iâ ve seen that guy everyday in the mirror [SEP] relate let me ask you a question why should i show how am i feeling or what s in my mind if no one cares about it or happy to hear that [SEP] silent repost [SEP] i ve been numb for a bit i do the smile i do struggle there s good days there s bad days i m overwhelmed but i just count it as part of life [SEP] that s me but i m giving up actually in 73 days i m disappearing from existence ð º [SEP] you describing my latest 29 years of my life and im 44 [SEP] that s me when death comes i will tell death what took you so long [SEP] never new how many of us there were
1055.0,always at the worst moments #fyp #relatable #mentalbreakdown #anxiety #viral,#fyp #relatable #mentalbreakdown #anxiety #viral,the house is not to save where is that,scariest part is when you start getting a panic attack from holding it in for so long [SEP] its so exhausting i js want be held by someone and let it all out [SEP] i donâ t feel real [SEP] i need help â [SEP] itâ s always at night when there isnâ t anything to distract me [SEP] iâ m trying so hard to stay strong [SEP] iâ m fine one minute and the next the weight of the world is holding me down why do i feel these things so deeply i just want to be consistently happy [SEP] idk abt yall but whenever i sighed i start crying that ends up into a mental breakdown [SEP] i had a mental breakdown last night [SEP] gua berharap pacar gua nenangin gua bukan malah marah ke gua karna mood gua yang berubah2,554900.0,3500000.0,23100.0,1600.0,98629.0,0,always at the worst moments #fyp #relatable #mentalbreakdown #anxiety #viral #fyp #relatable #mentalbreakdown #anxiety #viral [SEP] the house is not to save where is that [SEP] scariest part is when you start getting a panic attack from holding it in for so long [SEP] its so exhausting i js want be held by someone and let it all out [SEP] i donâ t feel real [SEP] i need help â [SEP] itâ s always at night when there isnâ t anything to distract me [SEP] iâ m trying so hard to stay strong [SEP] iâ m fine one minute and the next the weight of the world is holding me down why do i feel these things so deeply i just want to be consistently happy [SEP] idk abt yall but whenever i sighed i start crying that ends up into a mental breakdown [SEP] i had a mental breakdown last night [SEP] gua berharap pacar gua nenangin gua bukan malah marah ke gua karna mood gua yang berubah2,always at the worst moments #fyp #relatable #mentalbreakdown #anxiety #viral #fyp #relatable #mentalbreakdown #anxiety #viral [SEP] scariest part is when you start getting a panic attack from holding it in for so long [SEP] its so exhausting i js want be held by someone and let it all out [SEP] i donâ t feel real [SEP] i need help â [SEP] itâ s always at night when there isnâ t anything to distract me [SEP] iâ m trying so hard to stay strong [SEP] iâ m fine one minute and the next the weight of the world is holding me down why do i feel these things so deeply i just want to be consistently happy [SEP] idk abt yall but whenever i sighed i start crying that ends up into a mental breakdown [SEP] i had a mental breakdown last night [SEP] gua berharap pacar gua nenangin gua bukan malah marah ke gua karna mood gua yang berubah2
